Id Sankce,ID kontroly,Vyse pokuty,Zakon
52730,221204100016901,500,zak. 64/1986
52731,221203080018601,2000,zak. 634/1992
52732,101204160912701,1000,zak. 634/1992
52733,101203030913001,12000,zak. 22/1997
52734,271204130505501,1000,zak. 64/1986
52735,101204060912401,4000,zak. 634/1992
52736,271204120024602,1000,zak. 634/1992
52737,271204160016802,1000,zak. 634/1992
52738,301204170702801,1000,zak. 64/1986
52739,301203290703601,3000,zak. 634/1992
52743,301203120703601,25000,zak. 634/1992
52744,101106210904701,1000,zak. 22/1997
52745,271204160024101,2000,zak. 634/1992
52746,101204120152801,3000,zak. 634/1992
52747,101110310904701,10000,zak. 22/1997
52748,241204110400601,500,zak. 634/1992
52749,271204100506701,1000,zak. 634/1992
52750,271204100506701,1000,zak. 22/1997
52751,101204188704501,1000,zak. 22/1997
52754,101203228902101,2000,zak. 22/1997
52755,211203070104901,1000,zak. 634/1992
52758,101106150904901,15000,zak. 552/1991
52760,101201169909501,2000,zak. 64/1986
52761,101204120052602,500,zak. 64/1986
52762,401204110602503,1000,zak. 22/1997
52763,401203220602501,1000,zak. 634/1992
52764,101204180052601,2000,zak. 634/1992
52765,401204150602503,1000,zak. 634/1992
52766,401204150602502,2000,zak. 634/1992
52767,401204150602501,2000,zak. 634/1992
52768,301204110006401,2000,zak. 634/1992
52769,401204150557601,1000,zak. 634/1992
52770,401204130557603,1000,zak. 634/1992
52771,301204120006401,1000,zak. 634/1992
52772,401203080557601,1000,zak. 634/1992
52773,101203060958201,10000,zak. 634/1992
52774,211204170104001,1000,zak. 634/1992
52775,211204160104001,1000,zak. 634/1992
52776,401204130013002,1000,zak. 22/1997
52777,401204150556401,2000,zak. 634/1992
52778,241203280402801,1000,zak. 634/1992
52779,271204170005101,1000,zak. 634/1992
52780,101204190912701,1000,zak. 634/1992
52781,241204170402801,3000,zak. 634/1992
52782,271204180005101,1000,zak. 634/1992
52783,271201090305001,1500,zak. 634/1992
52784,271203130024601,2000,zak. 634/1992
52785,241204180402801,1000,zak. 634/1992
52786,271202170305001,2000,zak. 634/1992
52787,271202010506701,1000,zak. 634/1992
52788,271203150024102,10000,zak. 634/1992
52789,401204110556402,2000,zak. 634/1992
52790,211204180105302,500,zak. 64/1986
52791,241203280027902,1000,zak. 634/1992
52792,251204170015201,1000,zak. 102/2001
52794,101108020013402,60000,zak. 145/2010
52796,241204160406001,1000,zak. 634/1992
52797,271204170018502,1000,zak. 634/1992
52798,271204170018502,500,zak. 64/1986
52799,211203280151201,2000,zak. 64/1986
52800,211201110153101,40000,zak. 311/2006
52801,211203280154202,5000,zak. 634/1992
52802,211203140105901,4000,zak. 634/1992
52803,211203140105902,3000,zak. 634/1992
52804,211203140105902,2000,zak. 64/1986
52805,211204040151201,5000,zak. 64/1986
52806,211203270009901,5000,zak. 353/2003
52807,211203200151202,1000,zak. 634/1992
52808,211204020105901,3000,zak. 477/2001
52809,211203280019901,3000,zak. 634/1992
52810,211203290027301,3000,zak. 634/1992
52811,211203270019901,5000,zak. 634/1992
52812,241204110405301,1500,zak. 634/1992
52813,241204170401102,2000,zak. 634/1992
52814,241204190406001,1000,zak. 634/1992
52815,241204040401101,3000,zak. 634/1992
52816,211202240103501,3000,zak. 64/1986
52817,211203210027301,3000,zak. 634/1992
52818,211203130154201,3000,zak. 634/1992
52821,241204190405301,500,zak. 64/1986
52822,101204190955502,1000,zak. 64/1986
52826,301201170013803,5000,zak. 102/2001
52827,101202228808801,1000,zak. 22/1997
52828,241204160405601,1000,zak. 22/1997
52829,241204170405601,500,zak. 64/1986
52830,241204170405604,1000,zak. 64/1986
52831,401010200557801,30000,zak. 64/1986
52832,401112060558401,8000,zak. 145/2010
52834,241204170405401,1000,zak. 634/1992
52835,401202240013001,2000,zak. 634/1992
52836,401111290551201,5000,zak. 22/1997
52837,401201170558301,2000,zak. 634/1992
52839,401201300004501,50000,zak. 311/2006
52840,401202210557801,2000,zak. 64/1986
52841,401202230556801,2000,zak. 634/1992
52842,401202230557601,3000,zak. 634/1992
52843,401201250551203,2000,zak. 634/1992
52844,401202020556401,4000,zak. 634/1992
52845,401201180552401,15000,zak. 634/1992
52846,401201180551201,2000,zak. 477/2001
52847,301204200009001,1000,zak. 64/1986
52848,401202160550301,5000,zak. 634/1992
52849,241203270405401,1000,zak. 102/2001
52850,401203160558301,3000,zak. 634/1992
52851,401201120013002,3000,zak. 634/1992
52852,401201240551202,10000,zak. 634/1992
52853,271204160504501,2000,zak. 634/1992
52854,101204180911902,2000,zak. 634/1992
52855,211204180009901,2000,zak. 634/1992
52856,211204180009902,1500,zak. 634/1992
52857,211204200153501,1000,zak. 634/1992
52858,211204200104101,1000,zak. 634/1992
52859,211204200153502,2000,zak. 634/1992
52860,211204200104102,1000,zak. 634/1992
52861,211204170104101,1000,zak. 634/1992
52862,211204160104101,1000,zak. 634/1992
52863,211204150104101,1000,zak. 634/1992
52864,211204150153501,1000,zak. 634/1992
52865,211204150153502,1000,zak. 634/1992
52866,211204170153501,1000,zak. 634/1992
52867,211204170153502,1000,zak. 634/1992
52868,211203220154201,1000,zak. 634/1992
52869,301204180808101,1000,zak. 634/1992
52870,301204190808101,3000,zak. 634/1992
52871,211204200154201,1000,zak. 64/1986
52872,401201130602501,2000,zak. 634/1992
52873,211204190009901,2000,zak. 634/1992
52874,301204170704102,1000,zak. 634/1992
52875,221204170203501,1000,zak. 634/1992
52876,211204180027301,1000,zak. 64/1986
52877,211204110006701,1000,zak. 634/1992
52878,211203260154001,1000,zak. 634/1992
52879,301204180704101,2000,zak. 634/1992
52880,211204170154001,1000,zak. 634/1992
52881,211204190027301,1000,zak. 634/1992
52882,211204190006701,1000,zak. 634/1992
52883,211204200154001,1000,zak. 64/1986
52884,221204120025001,1000,zak. 634/1992
52885,271204210016301,1000,zak. 634/1992
52886,271204190019601,1000,zak. 634/1992
52887,301204190704102,1000,zak. 634/1992
52888,221204160205601,1000,zak. 634/1992
52889,211204150006702,1000,zak. 634/1992
52890,211204150006701,1000,zak. 634/1992
52891,301204200700402,1000,zak. 634/1992
52892,301204200704101,1000,zak. 634/1992
52893,221204190020801,500,zak. 64/1986
52894,211204200105902,500,zak. 64/1986
52895,301204200017501,1000,zak. 64/1986
52896,221204190028703,2000,zak. 634/1992
52897,211204200009901,1000,zak. 64/1986
52898,211204200105901,1000,zak. 634/1992
52899,211204170103501,1000,zak. 634/1992
52900,301204180017502,1000,zak. 634/1992
52901,211204180103501,1000,zak. 634/1992
52902,301204190017501,1000,zak. 634/1992
52903,211204180018401,1000,zak. 64/1986
52904,301204190809201,1000,zak. 634/1992
52905,211204190103502,1000,zak. 634/1992
52906,211204190018401,1000,zak. 634/1992
52907,211204200103501,1000,zak. 64/1986
52908,211204060104402,1000,zak. 634/1992
52909,211204190152001,1000,zak. 634/1992
52910,211204200152001,1000,zak. 634/1992
52911,101108230906901,10000,zak. 552/1991
52912,101012159106201,15000,zak. 552/1991
52913,211204180306402,1000,zak. 634/1992
52914,301204200022201,1000,zak. 634/1992
52915,211204170019902,1000,zak. 634/1992
52916,211204170019901,1000,zak. 634/1992
52917,301204170014301,1000,zak. 634/1992
52918,311202030601801,5000,zak. 634/1992
52919,311201170014601,1000,zak. 64/1986
52920,311202080014601,4000,zak. 634/1992
52921,211204180019901,1000,zak. 634/1992
52922,211204200150701,1000,zak. 64/1986
52923,301204200701801,2000,zak. 634/1992
52924,211204190019901,1000,zak. 634/1992
52925,301204190701801,2000,zak. 634/1992
52926,101112089154601,2000,zak. 22/1997
52927,211204200019901,1000,zak. 64/1986
52928,311204120604301,1000,zak. 634/1992
52929,311204130604301,1000,zak. 634/1992
52930,311204150604301,1000,zak. 634/1992
52931,301204200013801,1000,zak. 634/1992
52932,311204030605101,1000,zak. 634/1992
52933,271204130504201,2000,zak. 634/1992
52934,301204110711001,2000,zak. 634/1992
52935,101204040912701,1000,zak. 634/1992
52936,301204170022002,2000,zak. 634/1992
52937,301204180807101,1000,zak. 634/1992
52938,101110108550101,10000,zak. 22/1997
52939,401204200557102,1000,zak. 634/1992
52940,251203280028301,3000,zak. 634/1992
52941,251203150054701,5000,zak. 634/1992
52943,271204230502101,500,zak. 64/1986
52945,221204050250201,1000,zak. 634/1992
52946,311204100604101,2000,zak. 634/1992
52948,401204170552401,1000,zak. 634/1992
52949,251202140028301,50000,zak. 634/1992
52950,251203280330101,3000,zak. 634/1992
52951,251203290028301,17000,zak. 634/1992
52952,301204040703601,90000,zak. 634/1992
52954,401204180803701,2000,zak. 634/1992
52955,301203020704401,2000,zak. 22/1997
52956,301203260013802,3000,zak. 634/1992
52957,311204040604101,2000,zak. 634/1992
52959,251203160024301,2000,zak. 634/1992
52960,271204230018503,500,zak. 64/1986
52961,251203220009801,15000,zak. 634/1992
52963,401204190557601,1000,zak. 634/1992
52964,251203020331501,2000,zak. 64/1986
52965,251202210024201,5000,zak. 353/2003
52966,251203290301601,5000,zak. 634/1992
52967,251203290009801,1000,zak. 634/1992
52968,251201110024202,10000,zak. 552/1991
52969,251201240004701,10000,zak. 634/1992
52970,271204180306801,1000,zak. 64/1986
52971,401204190557103,1000,zak. 634/1992
52972,271204200306801,1000,zak. 634/1992
52973,221204160252202,2000,zak. 634/1992
52974,221204170252202,1000,zak. 634/1992
52975,401204170557802,1000,zak. 64/1986
52976,221204160252201,1000,zak. 634/1992
52977,221204190252201,2000,zak. 634/1992
52978,101111089204701,30000,zak. 22/1997
52980,101108040014901,15000,zak. 64/1986
52981,401204170550301,2000,zak. 634/1992
52982,401204170550303,1000,zak. 634/1992
52983,221204170252201,1000,zak. 64/1986
52984,221204180252201,1000,zak. 64/1986
52985,401203270556602,1000,zak. 634/1992
52986,401203070557302,2000,zak. 22/1997
52987,311204200014601,1000,zak. 634/1992
52988,401204190558101,1000,zak. 64/1986
52989,311204180014601,1000,zak. 64/1986
52990,101110209154501,5000,zak. 22/1997
52991,311204180024701,1000,zak. 64/1986
52992,311204190024701,1000,zak. 634/1992
52993,401204180557602,1000,zak. 634/1992
52994,401204170551202,1000,zak. 634/1992
52995,271204230308701,1000,zak. 634/1992
52996,401204180551201,1000,zak. 634/1992
52997,221204160251301,2000,zak. 634/1992
52998,401204200551201,1000,zak. 22/1997
52999,221204180251301,1000,zak. 634/1992
53000,241204230402801,1000,zak. 634/1992
53001,221204160251302,1000,zak. 634/1992
53002,221204190251301,1000,zak. 634/1992
53003,211204190104901,1000,zak. 634/1992
53004,211203150104901,1000,zak. 634/1992
53005,101108290911802,30000,zak. 634/1992
53006,221204160250202,1000,zak. 634/1992
53007,221204170250201,1000,zak. 634/1992
53008,271204210506701,1000,zak. 634/1992
53009,311204200024701,1000,zak. 64/1986
53010,221204190250201,1000,zak. 634/1992
53014,311204200600203,1000,zak. 634/1992
53015,221204200250201,3000,zak. 634/1992
53016,311204190600201,1000,zak. 634/1992
53017,271204230506101,1000,zak. 634/1992
53018,221204160251802,1000,zak. 102/2001
53019,311204170604501,1000,zak. 64/1986
53020,311204190604501,1500,zak. 634/1992
53021,221204160253602,1000,zak. 102/2001
53022,101107142036701,7000,zak. 634/1992
53023,101108010912101,5000,zak. 634/1992
53025,101108180910901,4000,zak. 634/1992
53026,271204210505502,1000,zak. 64/1986
53027,221204210023901,1000,zak. 634/1992
53028,221204190203701,1000,zak. 64/1986
53029,211203150009902,3000,zak. 64/1986
53030,211202080009901,10000,zak. 634/1992
53031,211203080019902,3000,zak. 634/1992
53032,221204190203702,4000,zak. 634/1992
53033,221204210025001,1000,zak. 634/1992
53034,221204160253601,1000,zak. 22/1997
53035,271204180308701,2000,zak. 634/1992
53036,401111230558101,7000,zak. 634/1992
53037,271204190308701,2000,zak. 634/1992
53038,401011120552402,10000,zak. 64/1986
53039,401101050803702,10000,zak. 64/1986
53040,301204250703401,1000,zak. 634/1992
53041,301204240014301,1000,zak. 634/1992
53042,221204190205603,1000,zak. 634/1992
53043,221204200251401,500,zak. 64/1986
53044,221204190203501,1000,zak. 634/1992
53045,271204240016801,3000,zak. 634/1992
53046,211204240009901,2000,zak. 634/1992
53047,301204250704101,1000,zak. 634/1992
53049,221204230020801,500,zak. 64/1986
53050,301204180702101,1000,zak. 634/1992
53051,101108120911903,10000,zak. 634/1992
53053,101108100011301,2000,zak. 634/1992
53054,101108040912702,10000,zak. 634/1992
53055,101108120052702,4000,zak. 634/1992
53056,101106110013601,5000,zak. 634/1992
53057,221204180023901,2000,zak. 634/1992
53058,301204190702102,1000,zak. 634/1992
53063,301204110022101,45000,zak. 634/1992
53064,301203220809201,3000,zak. 634/1992
53065,301203220703201,2000,zak. 22/1997
53066,301204240702101,1000,zak. 634/1992
53067,221204060252601,1000,zak. 634/1992
53068,301203270704401,15000,zak. 22/1997
53069,301204250702101,1000,zak. 634/1992
53071,301203200800101,3000,zak. 477/2001
53072,301203200006401,10000,zak. 634/1992
53074,101204028701101,1000,zak. 22/1997
53075,211204260019901,2000,zak. 634/1992
53076,101204118701101,500,zak. 64/1986
53077,221204180251102,1000,zak. 634/1992
53078,221204180251101,1000,zak. 634/1992
53079,221204200020801,1000,zak. 22/1997
53080,221204160251102,1000,zak. 634/1992
53081,221204190251101,1000,zak. 634/1992
53082,401203160557801,5000,zak. 64/1986
53083,101204238701101,1000,zak. 64/1986
53084,221204170250501,1000,zak. 634/1992
53085,101204250010201,2000,zak. 634/1992
53086,221204160016901,1000,zak. 634/1992
53087,211204240306401,1000,zak. 64/1986
53088,221204160016902,1000,zak. 634/1992
53089,221204170016901,1000,zak. 634/1992
53090,211204250306402,1000,zak. 634/1992
53091,221204190016901,1000,zak. 634/1992
53092,211204260009901,2500,zak. 634/1992
53093,221204190016902,1000,zak. 634/1992
53094,101108120911904,3000,zak. 634/1992
53095,101105190955401,10000,zak. 634/1992
53097,101108020015701,10000,zak. 634/1992
53098,101106020953601,30000,zak. 634/1992
53099,101108140911802,8000,zak. 634/1992
53100,101107190952801,20000,zak. 634/1992
53101,221204200016901,500,zak. 64/1986
53102,211204240153501,1000,zak. 634/1992
53103,211204240104102,1000,zak. 634/1992
53104,211204250104101,1000,zak. 634/1992
53105,301204240009002,1000,zak. 64/1986
53106,251204240015201,500,zak. 634/1992
53107,301204250009002,1000,zak. 64/1986
53108,211204260010301,1000,zak. 64/1986
53109,241204230401601,2000,zak. 64/1986
53110,211204120104401,1000,zak. 64/1986
53111,211203200104901,1000,zak. 634/1992
53112,101107310907101,10000,zak. 634/1992
53113,211204020104901,1000,zak. 634/1992
53114,241204170401601,2000,zak. 64/1986
53115,101108290904701,1000,zak. 634/1992
53116,101108298955901,4000,zak. 634/1992
53117,241204230405901,1000,zak. 353/2003
53118,211204160104401,1000,zak. 64/1986
53119,241204120401801,500,zak. 64/1986
53120,101204249253101,2000,zak. 22/1997
53121,101108220910902,3000,zak. 634/1992
53122,301204260022202,2000,zak. 634/1992
53123,211204190104401,500,zak. 64/1986
53124,241204269405701,1000,zak. 634/1992
53125,211204200104401,500,zak. 64/1986
53126,301204240808101,1000,zak. 634/1992
53127,101201249204701,5000,zak. 22/1997
53128,101201199204701,5000,zak. 22/1997
53129,221204220028703,2000,zak. 634/1992
53130,211204260015102,500,zak. 64/1986
53131,311204050605101,1500,zak. 634/1992
53132,311204200604101,1000,zak. 22/1997
53133,211204260104401,1000,zak. 634/1992
53134,301204260702801,1000,zak. 64/1986
53135,241110120400601,1000,zak. 634/1992
53136,211204250104401,1000,zak. 634/1992
53137,301204200702801,2000,zak. 634/1992
53138,101202278808801,1000,zak. 22/1997
53139,221204260029901,3000,zak. 634/1992
53140,301204250702801,1000,zak. 64/1986
53141,221204190020701,1000,zak. 22/1997
53142,301204230702801,1000,zak. 64/1986
53143,301204260809201,1000,zak. 634/1992
53144,301204180702801,1000,zak. 634/1992
53145,301204260711001,1000,zak. 634/1992
53146,221204260020801,500,zak. 64/1986
53148,301204250012801,1000,zak. 64/1986
53149,241204260400602,500,zak. 634/1992
53150,241204190405402,1000,zak. 634/1992
53151,301204240012802,1000,zak. 634/1992
53152,301204250704401,1000,zak. 64/1986
53153,211204250104402,500,zak. 64/1986
53154,241204250402801,1000,zak. 634/1992
53155,301204260703801,2000,zak. 634/1992
53156,271203220006301,1000,zak. 634/1992
53157,301203200703201,1000,zak. 22/1997
53158,271203130506102,2000,zak. 22/1997
53159,271203260506101,1000,zak. 634/1992
53160,301203150006401,25000,zak. 552/1991
53161,271203150016801,2000,zak. 634/1992
53162,301112020022101,7000,zak. 64/1986
53163,271106010006301,5000,zak. 102/2001
53165,241204230405601,500,zak. 634/1992
53166,241204240405601,1000,zak. 634/1992
53167,301204200022101,1000,zak. 64/1986
53168,241204260405601,700,zak. 634/1992
53170,241204110403803,3000,zak. 634/1992
53172,401202210557302,2000,zak. 102/2001
53173,401202090555603,3000,zak. 102/2001
53174,401106280557102,10000,zak. 64/1986
53175,401202210013002,2000,zak. 634/1992
53176,401202210013002,3000,zak. 22/1997
53177,401202010552401,2000,zak. 634/1992
53178,401202290552401,6000,zak. 634/1992
53179,401202280557302,3000,zak. 22/1997
53180,401202170558102,2000,zak. 634/1992
53181,401202140557801,3000,zak. 634/1992
53182,401202170556603,2000,zak. 634/1992
53183,401202080558101,2000,zak. 477/2001
53184,401202090803701,15000,zak. 634/1992
53185,401203080602503,15000,zak. 634/1992
53186,401202020558301,3000,zak. 634/1992
53187,401202240557801,2000,zak. 634/1992
53188,401202240558301,10000,zak. 634/1992
53189,401201050557102,5000,zak. 634/1992
53191,401202110557602,2000,zak. 64/1986
53192,101108010052802,20000,zak. 634/1992
53196,401202100013001,4000,zak. 22/1997
53198,101107010009401,10000,zak. 634/1992
53199,211204240154202,1000,zak. 634/1992
53200,301204240700401,1000,zak. 634/1992
53201,211204250154201,1000,zak. 64/1986
53202,211204260154001,2000,zak. 634/1992
53203,211204270154201,1000,zak. 634/1992
53204,101204270912702,500,zak. 64/1986
53205,271111110018501,3000,zak. 634/1992
53206,271111250308901,1000,zak. 634/1992
53207,211204270154001,1000,zak. 64/1986
53208,251204260330101,1000,zak. 64/1986
53209,271111220018501,1000,zak. 634/1992
53211,241204290400901,1000,zak. 634/1992
53212,271112010308701,10000,zak. 634/1992
53213,271111160309201,3000,zak. 634/1992
53214,211204250103501,1000,zak. 634/1992
